Business Name,Status,Address,City/State/Zip,Taxpayer ID,Location #,Permit Begin,Permit End
DAVIS AND ASSOCIATES ADVERTISING INC,INACTIVE,9038 ROYAL CROWN DR,"DALLAS, TX 75231",30002162839,00001,07/01/1974,06/30/1976
DAVLIN & DAVLIN,INACTIVE,8788 PARK LN APT 1072,"DALLAS, TX 75231",32047414795,00001,04/20/2012,04/30/2012
DAWN C DEARMIN,INACTIVE,8006 MOSS MEADOWS DR,"DALLAS, TX 75231",32030569613,00002,01/01/1995,01/15/1995
DAY ONE CREATIVE,INACTIVE,7510 WESTBEND DR,"DALLAS, TX 75231",32059283856,00001,10/23/2015,08/31/2018
DAYLENE R ROSS,INACTIVE,6033 E NORTHWEST HWY APT 2090,"DALLAS, TX 75231",32022996915,00001,11/21/1999,12/31/2000
DAYS INNS #7124,INACTIVE,9386 LBJ FREEWAY,"DALLAS, TX 75231",17514018070,00014,03/01/1973,02/28/1982
DAYTONA'S BAR & GRILL,INACTIVE,7402 GREENVILLE #220,"DALLAS, TX 75231",17524411745,00001,08/21/1992,04/01/1993
DB MOVERS,INACTIVE,7152 FAIR OAKS AVE APT 2172,"DALLAS, TX 75231",32011580035,00001,08/01/2003,09/30/2003
DBA LIDIA WHEELER,INACTIVE,6008 RIDGECREST #436,"DALLAS, TX 75231",32028366113,00001,05/14/1994,09/30/1994
"DBA, PCC TRAINING GROUP",INACTIVE,7502 GREENVILLE AVE #500,"DALLAS, TX 75231",17519954477,00001,01/02/1989,04/01/1994
DBASE DESIGN/SYNERGY INTERGRATED SYS/PHROZ3NFX,INACTIVE,6050 MELODY LN APT 338,"DALLAS, TX 75231",32031729398,00001,03/01/2001,03/31/2001
DC APPLIANCE SERVICE LLC,INACTIVE,8110 PARK LN APT 138,"DALLAS, TX 75231",32069136607,00001,01/01/2019,03/31/2024
DC AUTO MOTORS,INACTIVE,5759 PINELAND DR APT 2052,"DALLAS, TX 75231",32052784827,00001,01/01/2014,12/31/2014
DC JENIS INTERNATIONAL LLC,INACTIVE,7570 SKILLMAN ST APT 215,"DALLAS, TX 75231",32054979441,00001,07/25/2015,03/30/2016
DC VALUE ADDED SERVICE TECHNOLOGIES INC.,ACTIVE,9539 HILLDALE DR,"DALLAS, TX 75231",32060040592,00001,01/01/2017,
DCCCD,INACTIVE,,"DALLAS, TX 75231",17512131495,00004,08/28/1972,09/30/1981
DD'S DISCOUNTS #5246,ACTIVE,6301 ABRAMS RD STE 133,"DALLAS, TX 75231",12005943332,00216,09/23/2014,
DDM ENTERPRISES,INACTIVE,9801 ROYAL LN APT 203,"DALLAS, TX 75231",32024592456,00001,02/03/1997,12/31/1997
DE FORD DESIGNS,INACTIVE,8560 PARK LANE #90,"DALLAS, TX 75231",32028792110,00004,02/08/1977,09/30/1979
DE V SERVICES,INACTIVE,7474 SKILLMAN ST APT 206,"DALLAS, TX 75231",32028586827,00001,04/01/1992,04/01/1993
DE-CACHE,INACTIVE,9100 N CENTRAL EXPY STE 300,"DALLAS, TX 75231",17526126697,00001,11/01/1995,10/31/2009
DEAMAR VIDEO PRODUCTIONS,INACTIVE,7324 SKILLMAN ST APT 1003,"DALLAS, TX 75231",30118146007,00002,07/01/1996,03/31/1997
DEAN ADRIANA LOZANO MOBILE NOTARY,INACTIVE,9236 CHURCH RD APT 1081,"DALLAS, TX 75231",32039795797,00003,05/06/2015,06/30/2015
DEAN BOTTLINGER SALES,INACTIVE,9230 WESTPARK DR,"DALLAS, TX 75231",32013620581,00004,01/03/1992,12/25/1999
DEAN DIGITAL,INACTIVE,7611 RAMBLER RD APT 120,"DALLAS, TX 75231",32005491462,00001,10/27/1997,03/31/1999
DEAN FERGUSON & COMPANY,INACTIVE,13957 NORTH CENTRAL EXPY,"DALLAS, TX 75231",17513684187,00001,02/01/1972,03/31/1973
DEAN INTERNATIONAL INC,INACTIVE,8080 PARK LN STE 600,"DALLAS, TX 75231",17525176990,00002,01/01/1999,12/31/2003
DEANNA SIMMONS REECE,INACTIVE,7777 MANDERVILLE LN APT 249,"DALLAS, TX 75231",32010108507,00001,04/01/1999,12/31/2000
DEB FLANDERS GRAPHIC ART,INACTIVE,8565 PARK LANE NO 1402,"DALLAS, TX 75231",32022482395,00001,03/15/1991,05/30/1992
DEBBIE L JAMES,INACTIVE,7225 FAIR OAKS AVE APT 601,"DALLAS, TX 75231",32015103578,00001,08/01/2004,12/31/2005
DEBBIE L JAMES,INACTIVE,7210 SKILLMAN ST APT 1153,"DALLAS, TX 75231",32015103578,00002,01/01/2006,12/31/2006
DEBONAIRE AVIATION LLC,INACTIVE,8080 PARK LN STE 500,"DALLAS, TX 75231",17528336237,00001,08/11/1999,12/31/2004
DEBORAH FAIN & ASSOCIATES,INACTIVE,9819 WINDY TERRACE DR,"DALLAS, TX 75231",32008990189,00001,02/14/1990,12/31/2002
DEBORAH LEE-HAMILTON,INACTIVE,7474 SKILLMAN ST APT 104,"DALLAS, TX 75231",32021855153,00002,10/01/1992,03/31/1994
DEBORAH OWENS,INACTIVE,7121 PLEASANT VIEW DR,"DALLAS, TX 75231",32020017243,00002,04/29/2011,12/31/2011
DEBORAH WESTERGAARD TILING,INACTIVE,9301 N CENTRAL EXPY STE 115,"DALLAS, TX 75231",32022116852,00002,03/01/2020,12/31/2023
DEBRA J HALVERSON,INACTIVE,6301 ABRAMS SUITE 10,"DALLAS, TX 75231",32023961850,00001,07/22/1991,12/31/1994
DECATUR ST,INACTIVE,7015 GREENVILLE AVE #300,"DALLAS, TX 75231",32022468865,00007,01/01/1986,02/28/1986
DECENT AND IN ORDER CLEAN-UP SERVICE,INACTIVE,7120 SKILLMAN ST APT 1100,"DALLAS, TX 75231",32008610365,00001,06/30/2001,12/25/2004
DECHANT MICRO SYSTEMS,INACTIVE,7040 FAIR OAKS AVE # 2052,"DALLAS, TX 75231",32023454401,00001,12/01/1991,01/01/1993
DECO CONSULTANT,INACTIVE,7339 FENTON,"DALLAS, TX 75231",32022497294,00001,11/01/1982,10/01/1990
DECOR FOR MORE,INACTIVE,6121 ABRAMS RD APT 1167,"DALLAS, TX 75231",32053055870,00001,09/02/2014,03/31/2016
DECOR UNLIMITED,INACTIVE,8728 FOREST GREEN DR,"DALLAS, TX 75231",32024375258,00001,03/01/1966,12/31/1972
DECORATING DEN,INACTIVE,9910 ROYAL LN APT 207,"DALLAS, TX 75231",32023005682,00002,02/23/1994,06/30/1996
DECOSTA DESIGNS,INACTIVE,8026 FAIR OAKS AVE,"DALLAS, TX 75231",32026058746,00001,08/01/2000,12/31/2000
DEDE'S CLEANING SERVICES,INACTIVE,8300 SKILLMAN ST APT 112,"DALLAS, TX 75231",32007621223,00001,10/01/2002,12/31/2002
DEDICATED MOVING AND TRANSPORT,INACTIVE,7145 FAIR OAKS AVE APT 32,"DALLAS, TX 75231",32059739576,00001,03/01/2016,06/30/2017
DEE DREAM DECOR,INACTIVE,5473 BLAIR RD STE 100,"DALLAS, TX 75231",32091982960,00001,03/01/2024,03/31/2024
DEE INTERNATIONAL,INACTIVE,8326 SOUTHMEADOW CIR,"DALLAS, TX 75231",32005058980,00001,07/01/1991,12/31/1992
DEE'S FASHION CONNECTION,INACTIVE,5759 PINELAND DR APT 1057,"DALLAS, TX 75231",32014646049,00001,03/19/2004,06/30/2004
DEE'S PAINTING AND CLEANING SERVICES,INACTIVE,7070 SKILLMAN ST APT 1076,"DALLAS, TX 75231",32001332827,00001,01/02/1999,12/25/1999
DEE'SMOBILE SERVICE,INACTIVE,6853 LARMANDA ST APT 139,"DALLAS, TX 75231",32023084067,00001,04/23/1996,12/25/1998
DEEPIKA GUPTA,INACTIVE,9034 GUNNISON DR,"DALLAS, TX 75231",32084943730,00003,06/15/2022,07/01/2024
DEEVAS,INACTIVE,8565 PARK LN APT 908,"DALLAS, TX 75231",13605417701,00001,03/01/2002,09/01/2005
DEF METROPLEX MOVERS,INACTIVE,9600 GOLF LAKES TRL APT 1132,"DALLAS, TX 75231",32041882013,00002,07/31/2013,12/31/2013
"DEFAKTO, LIMITED LIABILITY COMPANY",INACTIVE,8340 MEADOW RD STE 142,"DALLAS, TX 75231",32040973854,00002,10/01/2018,05/31/2022
DEFENSE 4 U,INACTIVE,6171 E NORTHWEST HWY APT 2346,"DALLAS, TX 75231",32007335196,00001,09/01/2002,12/31/2003
DEFENSEX LLC,ACTIVE,5473 BLAIR RD STE 100 # 813507,"DALLAS, TX 75231",32094450692,00001,10/01/2025,
DEJA VUE ENTERPRISE,INACTIVE,7142 HOLLY HILL DRIVE APT 201,"DALLAS, TX 75231",30115547892,00001,03/19/1993,12/31/1993
DEJAH'S DESIGNS,INACTIVE,7324 SKILLMAN ST APT 501,"DALLAS, TX 75231",32040550033,00001,10/26/2009,08/31/2011
DEJARIN,INACTIVE,6247 MELODY LN APT 1520,"DALLAS, TX 75231",32034816978,00001,03/01/2008,06/30/2009
DEL BALLARD JR PRO SHOP INC,INACTIVE,6343 E NW HWY,"DALLAS, TX 75231",17523010704,00001,10/24/1989,02/29/1992
DEL TACO,INACTIVE,6216 RETAIL RD,"DALLAS, TX 75231",32042272966,00004,02/15/2012,12/13/2015
DEL TACO #1057,INACTIVE,13659 N CENTRAL EXPRESSWAY,"DALLAS, TX 75231",19531904407,00105,08/14/1982,02/01/1983
DELFINA SANJUAN,INACTIVE,6121 ABRAMS RD APT 2158,"DALLAS, TX 75231",32027145690,00001,05/12/2001,05/12/2001
DELICIOUS BY MICHELLE,INACTIVE,6909 SEDGWICK DR,"DALLAS, TX 75231",32010716358,00002,10/01/2000,06/30/2004
DELICIOUS DINING,INACTIVE,8015 MOSS MEADOWS DR,"DALLAS, TX 75231",32014385853,00002,02/15/2004,06/30/2004
DELIGHTFUL OCCASIONS,INACTIVE,9302 TIMBERHOLLOW CIR,"DALLAS, TX 75231",32000431182,00001,01/01/1998,06/30/1999
DELIGHTFUL SCENTS,INACTIVE,8401 SKILLMAN ST APT 1088,"DALLAS, TX 75231",32022341575,00001,11/27/1993,12/31/1993
DELIRIOUSLY SWEET,INACTIVE,10837 N CENTRAL EXPY APT 2148,"DALLAS, TX 75231",32059531882,00001,02/10/2016,06/30/2016
DELITOPIA VENDING,INACTIVE,10455 N CENTRAL EXPY # 109-259,"DALLAS, TX 75231",32019288839,00002,12/01/2009,08/05/2011
DELTA CAPITAL CORPORATION,INACTIVE,5735 PINELAND SUITE 227,"DALLAS, TX 75231",17516779638,00001,10/01/1979,06/30/1981
DELTA ENTERPRISES,INACTIVE,8300 SKILLMAN ST APT 702,"DALLAS, TX 75231",32005999043,00002,01/01/2000,12/31/2003
DELTA PETROLEUM PRODUCTS INC,INACTIVE,11344 PLANO RD,"DALLAS, TX 75231",17514112006,00001,01/01/1973,03/31/1973
DELTA RACQUETS INC,INACTIVE,9450 SKILLMAN #119,"DALLAS, TX 75231",30002349394,00001,04/01/1975,06/30/1976
DELTA RACQUETS INC,INACTIVE,11550 PLANO ROAD SUITE 124,"DALLAS, TX 75231",30002349394,00002,07/01/1976,10/18/1977
DELTAMED CORPORATION,INACTIVE,10300 N CENTRAL EXPY STE 325,"DALLAS, TX 75231",17523386120,00002,04/01/1994,03/24/1998
"DELTAN GROUP, INC.",INACTIVE,10440 N CENTRAL EXPY,"DALLAS, TX 75231",17525150417,00003,05/01/2011,03/31/2017
DELUSIONS OF GRANDEUR,INACTIVE,7910 TREEHOUSE LN APT 1115,"DALLAS, TX 75231",32005624971,00001,07/12/1996,11/30/1996
DELUXE MART,INACTIVE,6750 GREENVILLE AVE,"DALLAS, TX 75231",32002743626,00001,08/01/2001,06/23/2004
DELUXE MART,INACTIVE,6750 GREENVILLE AVE,"DALLAS, TX 75231",14216102849,00001,06/20/2004,12/31/2005
DELVAR AUTO SALES,INACTIVE,8110 SKILLMAN ST APT 1003,"DALLAS, TX 75231",32054193126,00001,07/30/2014,10/26/2017
DEMANDFAX INC,INACTIVE,10455 N CENTRAL EXPY # 109-171,"DALLAS, TX 75231",17524490210,00003,07/01/2003,12/31/2010
DEMETRIO AVILA,INACTIVE,6101 MELODY LN,"DALLAS, TX 75231",32092888802,00001,12/18/2023,12/18/2023
DEMOLITION MATERIALS INC,INACTIVE,9900 N CENTRAL EXPY STE 301,"DALLAS, TX 75231",17527075786,00002,01/01/1999,09/30/2002
DENIM & DIAMONDS,INACTIVE,8872 N CENTRAL EXPY,"DALLAS, TX 75231",17524717240,00001,07/01/1993,04/01/1999
DENISE BARCHERS,INACTIVE,10455 CENTRAL EXPY - MEADOW CENTRAL MALL,"DALLAS, TX 75231",32022955713,00003,08/25/1993,03/31/1995
DENISE HUTCHISON,INACTIVE,9045 MAGUIRES BRIDGE DR,"DALLAS, TX 75231",32007701827,00001,08/29/1998,12/25/2003
DENISE NEWBERRY,INACTIVE,7315 PARKSHIRE AVE,"DALLAS, TX 75231",32027385361,00001,04/15/2007,12/31/2007
DENISE VOGEL WADSWORTH,INACTIVE,THE ANTIQUE PLACE 6401 SKILLMAN,"DALLAS, TX 75231",32022021185,00001,03/30/1990,12/31/1990
DENNIS HAIR STUDIO,INACTIVE,8266 ABRAMS RD,"DALLAS, TX 75231",32016219498,00001,01/15/2004,12/31/2005
DENNY'S,ACTIVE,10433 N CENTRAL EXPY,"DALLAS, TX 75231",32047462422,00002,06/05/2012,
DENNY'S - DALLAS,INACTIVE,10433 N CENTRAL EXPY,"DALLAS, TX 75231",15823745854,00018,07/15/1998,01/01/1999
DENNY'S #7234,INACTIVE,10433 N CENTRAL EXPY,"DALLAS, TX 75231",17528040755,00003,01/01/2000,06/04/2012
DENNY'S RESTAURANT # 882,INACTIVE,10433 N CENTRAL EXPY,"DALLAS, TX 75231",32048430238,00067,09/23/1974,09/30/2001
DENNY'S RESTAURANT #545,INACTIVE,13949 N CENTRAL EXPRESSWAY,"DALLAS, TX 75231",19525770525,00001,06/26/1970,12/31/1986
DENNY'S STORE 7234,INACTIVE,10433 N CENTRAL EXPY,"DALLAS, TX 75231",17526868363,00008,04/01/1999,12/31/1999
DENO GROUP INC,INACTIVE,9109 DUNMORE,"DALLAS, TX 75231",17525195487,00001,04/25/1994,03/31/1996
DENTAL-MEDICAL ECONOMICS,INACTIVE,7557 RAMBLER RD,"DALLAS, TX 75231",17511819041,00004,01/01/1989,12/31/2012
DENVIN FASHION & STYLE SERVICES,INACTIVE,6225 MELODY LN #1220,"DALLAS, TX 75231",32004778166,00001,12/10/1991,03/31/1993
"DEOLEO USA, INC.",ACTIVE,7557 RAMBLER RD STE 700,"DALLAS, TX 75231",18005661865,00002,07/01/2017,
DEPOITRE DISPLAYS,INACTIVE,6161 PINELAND #1412,"DALLAS, TX 75231",32024715552,00002,04/01/1986,12/31/1993
DER CHEES N'WURST,INACTIVE,6609 SKILLMAN,"DALLAS, TX 75231",17510800570,00043,11/04/1969,10/01/1971
DER DELI,INACTIVE,8363 MEADOW RD,"DALLAS, TX 75231",30003343818,00005,06/01/1979,12/31/1979
DERMATOLOGY AND SKIN CANCER SURGERY CENTER,ACTIVE,7150 GREENVILLE AVE STE 100,"DALLAS, TX 75231",17529583126,00007,07/01/2015,
DERMATOLOGY ASSOCIATES,ACTIVE,8220 WALNUT HILL LN STE 512,"DALLAS, TX 75231",32049405403,00027,11/01/2016,
DERMATOLOGY ASSOCIATES,ACTIVE,8210 WALNUT HILL LN STE 516,"DALLAS, TX 75231",32049405403,00009,04/01/2016,
DERMATOLOGY CENTER OF DALLAS,ACTIVE,8230 WALNUT HILL LN STE 500,"DALLAS, TX 75231",17517253898,00001,03/01/1998,
DES VENDING COMPANY,INACTIVE,10300 NORTH CENTRAL EXPY STE 172,"DALLAS, TX 75231",17522929664,00004,12/16/1994,09/01/1995
DESERTCITY INC,INACTIVE,10830 N CENTRAL EXPY STE 320,"DALLAS, TX 75231",17527776789,00001,12/01/1998,06/30/1999
DESHAWNA TRAVILLION,INACTIVE,8565 PARK LN APT 1114,"DALLAS, TX 75231",32054782217,00001,10/31/2014,12/31/2014
DESI GROCERY,ACTIVE,6875 SHADYBROOK LN,"DALLAS, TX 75231",32070609428,00001,08/15/2019,
DESIGN CONSULTANTS,INACTIVE,6847 EASTRIDGE #1095,"DALLAS, TX 75231",32007819884,00002,06/04/1973,06/30/1975
DESIGN CONSULTANTS,INACTIVE,6808 EASTRIDGE #15,"DALLAS, TX 75231",32007819884,00003,07/01/1975,09/30/1979
DESIGN DIRECTIONS,INACTIVE,8701 PEGSHIRE AVE,"DALLAS, TX 75231",32021466431,00001,03/01/1995,12/31/1999
DESIGN DIRECTIONS,INACTIVE,7112 WINEDALE DR,"DALLAS, TX 75231",30004365638,00002,10/01/1982,12/25/1999
DESIGN DIRECTIONS INC,INACTIVE,8350 MEADOW ROAD #254,"DALLAS, TX 75231",17516885450,00001,07/01/1981,12/30/1982
DESIGN ELEMENTS,INACTIVE,9801 ROYAL LN APT 710,"DALLAS, TX 75231",32008372263,00002,04/01/1993,12/31/2001
DESIGN ELEMENTS,INACTIVE,8906 PARK LN #263,"DALLAS, TX 75231",32031615357,00001,05/20/1994,08/31/1994
DESIGN ELEMENTS,INACTIVE,9201 FAIR OAKS AVE # 710,"DALLAS, TX 75231",32008372263,00001,12/10/1992,03/31/1993
DESIGN PERFORMANCE STUDIO,INACTIVE,6001 SKILLMAN #261,"DALLAS, TX 75231",32010974072,00008,02/01/1992,09/30/1992
DESIGN TIME INTERIORS,INACTIVE,10455 N CENTRAL EXPY STE 109,"DALLAS, TX 75231",32026432271,00001,02/15/2007,09/28/2007
DESIGN WITH AN E,INACTIVE,10011 N CENTRAL EXPY APT 4005,"DALLAS, TX 75231",32079389907,00001,06/12/2021,09/30/2021
DESIGN 2,INACTIVE,8140 WALNUT HILL LANE SUITE 103,"DALLAS, TX 75231",32008714183,00006,01/08/1988,12/31/1988
DESIGN'S RIGHT HAND,INACTIVE,5811 PINELAND APT 3119,"DALLAS, TX 75231",32005951697,00002,01/01/1983,12/31/1989
DESIGNCORE,INACTIVE,7557 RAMBLER RD STE 750,"DALLAS, TX 75231",32008232798,00001,05/01/1985,12/31/1999
DESIGNER ENVIRONMENTS,INACTIVE,9600 GOLF LAKES TR #1177,"DALLAS, TX 75231",32006495595,00001,03/13/1984,03/31/1984
DESIGNER LAMPS,INACTIVE,6938 WAKEFIELD ST,"DALLAS, TX 75231",32031715843,00001,07/10/1990,12/31/1996
DESIGNERS DEN,INACTIVE,9820 N CENTRAL EXPWY SUITE 507,"DALLAS, TX 75231",17516377888,00003,12/13/1980,03/01/1987
DESIGNS BY AL,INACTIVE,7055 ARBOREAL,"DALLAS, TX 75231",32028072976,00001,10/01/1988,04/01/1989
DESIGNS BY BETH,INACTIVE,6260 MELODY 2022,"DALLAS, TX 75231",32031682753,00003,01/01/1992,12/31/1993
DESIGNS BY BETH,INACTIVE,5951 MELODY #212,"DALLAS, TX 75231",32031682753,00002,01/01/1991,12/31/1991
DESIGNS BY BETH,INACTIVE,6266 MELODY #2076,"DALLAS, TX 75231",32031682753,00001,04/25/1990,12/30/1990
DESIGNS BY DAS,INACTIVE,6201 MELODY LN APT 2325,"DALLAS, TX 75231",32026001019,00001,02/06/1992,12/31/1993
DESIGNS BY DAVE,INACTIVE,5759 PINELAND SUITE 1003,"DALLAS, TX 75231",32024865688,00003,03/01/1989,12/31/1990
DESIGNS BY DAVE,INACTIVE,5759 PINELAND SUITE 1005,"DALLAS, TX 75231",32024865688,00002,01/01/1988,01/01/1988
DESIGNS BY DEBRA,INACTIVE,6430 SLOPES DR APT 3302,"DALLAS, TX 75231",32025949531,00001,08/07/1992,01/01/1995
DESIGNS BY DEBRA KORNGUT,INACTIVE,8220 WALNUT HILL LN STE 110,"DALLAS, TX 75231",32009647978,00002,01/01/1991,12/25/2005
DESIGNS BY DIANE,INACTIVE,7920 SKILLMAN #211,"DALLAS, TX 75231",32032284021,00001,04/08/1988,12/31/1990
DESIGNS BY FRENCH,INACTIVE,6402 MELODY LN #2156,"DALLAS, TX 75231",32026558604,00001,08/01/1993,06/30/1994
DESIGNS BY I-V,INACTIVE,8515 PARK LN APT 1408,"DALLAS, TX 75231",32031496717,00001,12/07/2000,12/19/2001
DESIGNS BY IDA,ACTIVE,9159 DUNMORE,"DALLAS, TX 75231",32009926117,00001,06/29/1983,
DESIGNS BY J,INACTIVE,6924 ARBOREAL,"DALLAS, TX 75231",32021568590,00001,06/01/1988,12/31/1993
DESIGNS BY KIM,INACTIVE,6615 KINGSBURY DR,"DALLAS, TX 75231",32014129301,00003,07/01/2007,09/30/2011
DESIGNS BY KITTY,INACTIVE,7522 HOLLY HILL DR APT 50,"DALLAS, TX 75231",32010267220,00005,01/01/2000,09/17/2001
DESIGNS BY KYLE,INACTIVE,7054 WAKEFIELD ST,"DALLAS, TX 75231",32008115738,00001,11/01/1991,12/31/2010
DESIGNS BY LYNN,INACTIVE,9622 MOSS HAVEN,"DALLAS, TX 75231",32025515183,00001,05/09/1984,01/01/1991
DESIGNS BY MARY-OLIVIA,INACTIVE,9108 DRUMCLIFFE LN,"DALLAS, TX 75231",32027892978,00001,07/06/1992,01/01/1993
DESIGNS BY NAN,ACTIVE,6938 WAKEFIELD ST,"DALLAS, TX 75231",32006954443,00001,03/19/1987,
DESIGNS BY NICOLE,INACTIVE,8750 PARK LN APT 133,"DALLAS, TX 75231",32024532247,00001,07/28/1993,12/31/1994
DESIGNS BY STACY,INACTIVE,6706 EASTRIDGE DR APT 103,"DALLAS, TX 75231",32021589414,00001,07/01/1995,12/31/1996
DESIRES BY CONNIE,INACTIVE,8075 MEADOW RD #221,"DALLAS, TX 75231",32006042389,00003,10/01/1990,06/30/1994
DESIRES BY CONNIE,INACTIVE,8141 WALNUT HILL LANE #1218,"DALLAS, TX 75231",32006042389,00002,04/01/1989,09/30/1990
DESK & DERRICK CLUB OF DALLAS,INACTIVE,10300 N CENTRAL V-320,"DALLAS, TX 75231",17560340824,00003,01/01/1988,12/31/1989
DESKTOP PRINTING SERVICE,INACTIVE,8515 PARK LN #1206,"DALLAS, TX 75231",32025578843,00001,10/11/1991,01/01/1993
DESMOND BRYANT,ACTIVE,10658 N CENTRAL EXPY APT 1417,"DALLAS, TX 75231",32102087825,00001,09/15/2025,
DESSERT INTERNATIONAL,INACTIVE,10455 N CENTRAL EXP STE 103,"DALLAS, TX 75231",30006436999,00001,06/01/1982,03/31/1984
DESSERTS BY DEBRA,INACTIVE,7431 HOLLY HILL #109,"DALLAS, TX 75231",32023236386,00001,03/11/1988,09/30/1988
DESSIRE A CARRILO MENDEZ,ACTIVE,8231 PARK LN STE 200,"DALLAS, TX 75231",32095925387,00001,08/01/2024,
DESTINATION XL # 9422,ACTIVE,8020 PARK LN STE 100,"DALLAS, TX 75231",12016283926,00068,05/19/2015,
"DESTINATION 3C, LLC",INACTIVE,8010 HUNDLEY CT,"DALLAS, TX 75231",32041681191,00001,09/01/2010,06/30/2011
DESTINY COMPUTER SERVICE,INACTIVE,7920 SKILLMAN ST APT 116,"DALLAS, TX 75231",17526688662,00001,05/09/2001,12/31/2001
DETAN GROUP INC,INACTIVE,9400 N CENTRAL EXPY STE 1309,"DALLAS, TX 75231",17525150417,00001,04/01/1995,01/31/2001
"DEVICES & CALIBRATION SERVICES, INC..",INACTIVE,5480 LA SIERRA DR,"DALLAS, TX 75231",32011942581,00002,01/01/2013,12/31/2017
DEVINS DOLLAR STOP,INACTIVE,6050 RIDGECREST RD APT 225,"DALLAS, TX 75231",32042876196,00001,10/15/2010,06/30/2011
DEVOTION LLC,ACTIVE,5473 BLAIR RD STE 100 PMB 656560,"DALLAS, TX 75231",32101281148,00001,09/01/2025,
DEWBERRY ARCHITECTS INC.,ACTIVE,7557 RAMBLER RD STE 670,"DALLAS, TX 75231",13710049423,00001,11/01/2010,
DF WIRELESS,INACTIVE,8224 PARK LN STE 100,"DALLAS, TX 75231",12040256955,00011,03/23/2006,12/31/2009
DF WIRELESS,ACTIVE,6889 SHADYBROOK LN,"DALLAS, TX 75231",32069959628,00001,04/01/2019,
DF WIRELESS,ACTIVE,6526 SKILLMAN ST,"DALLAS, TX 75231",32061550383,00001,10/15/2016,
DFK ENTERPRISES,INACTIVE,6131 MELODY LN APT 2057,"DALLAS, TX 75231",32009473854,00002,02/15/2008,12/31/2008
DFW AIR COMPRESSOR SERVICES LLC,INACTIVE,7152 FAIR OAKS AVE APT 2165,"DALLAS, TX 75231",32073330188,00001,04/01/2021,
DFW FTBC 1,ACTIVE,9665 N CENTRAL EXPY STE 120,"DALLAS, TX 75231",32082017727,00001,06/01/2023,
DFW GO FOR GRANITE,INACTIVE,10455 N CENTRAL EXPY,"DALLAS, TX 75231",32020921501,00002,07/01/2016,09/30/2016
DFW LUGGAGE REPAIR,INACTIVE,9959 ROYAL LN STE 1,"DALLAS, TX 75231",32041340095,00001,11/27/2017,03/25/2021
DFW MARGARITAS,INACTIVE,9600 GOLF LAKES TRL APT 2015,"DALLAS, TX 75231",32006668035,00001,09/15/2002,09/30/2002
DFW RADIATION SAFETY SERVICS,INACTIVE,5445 LA SIERRA DR SUITE 105,"DALLAS, TX 75231",32022331055,00001,02/16/1987,10/01/1987
"DFW TRI CLUB, LLC",INACTIVE,8081 WALNUT HILL LN # 1000,"DALLAS, TX 75231",32062457414,00001,04/01/2017,12/31/2018
DFW WHOLESALE FURNITURE,ACTIVE,9965 ROYAL LN STE 37,"DALLAS, TX 75231",32067290752,00002,10/01/2019,
DFW WHOLESALE FURNITURE,INACTIVE,9959 ROYAL LN STE 8,"DALLAS, TX 75231",32067290752,00001,08/22/2018,09/30/2019
DFW WIRELESS,INACTIVE,8371 PARK LN # C,"DALLAS, TX 75231",17429707833,00019,06/15/2001,09/30/2001
DFW WIRELESS INC,INACTIVE,8371 PARK LN STE C,"DALLAS, TX 75231",17529311486,00004,06/18/2001,07/31/2002
DFWLIMOSINE>COM,ACTIVE,6055 RIDGECREST RD APT 312,"DALLAS, TX 75231",32075368004,00002,04/16/2025,
DGANTZ DESIGNS,ACTIVE,7450 HOLLY HILL DR APT 107,"DALLAS, TX 75231",32040054507,00002,08/01/2013,
"DGONTHEGO, LLC",ACTIVE,9330 LOOKOUT PT APT 135,"DALLAS, TX 75231",32096413797,00001,09/28/2024,
DH DESIGN,INACTIVE,7702 ARBORSIDE DR,"DALLAS, TX 75231",32008908983,00002,08/16/2004,12/25/2007
"DHARMAQUEENZ, LLC",INACTIVE,9236 CHURCH RD APT 1103,"DALLAS, TX 75231",32073180443,00001,01/24/2020,12/31/2020
DIA DUIT LLC,INACTIVE,5430 GLEN LAKES DR STE 200,"DALLAS, TX 75231",32085822511,00001,07/20/2023,09/30/2023
"DIABETES MANAGEMENT AND SUPPLIES, LLC",ACTIVE,7557 RAMBLER RD STE 700,"DALLAS, TX 75231",17213513058,00001,06/01/2011,
DIAMOND,INACTIVE,5759 PINELAND #2007,"DALLAS, TX 75231",32031920831,00001,01/17/1990,01/01/1994
DIAMOND DUST COMPANY LLC,INACTIVE,7922 MINGLEWOOD LN,"DALLAS, TX 75231",32071487907,00001,03/26/2020,12/31/2023
"DIAMOND G ANIMAL HEALTH, L.L.C.",INACTIVE,10000 N CENTRAL EXPY STE 104,"DALLAS, TX 75231",32050131385,00001,02/07/2013,05/26/2020
"DIAMOND GOLF, INC.",INACTIVE,10100 N CENTRAL EXPY STE 400,"DALLAS, TX 75231",17518937176,00004,10/01/2001,12/31/2018
DIAMOND H BRAND,INACTIVE,9601 MOSS HAVEN DR,"DALLAS, TX 75231",32006449378,00002,01/01/1993,12/31/2004
DIAMOND H BRAND,INACTIVE,6833 BLACKWOOD,"DALLAS, TX 75231",32006449378,00001,09/05/1991,12/31/1992
